  Depth   SampleID      Ti        Ta        P1       P1sigma      P2       P2sigma      DA       DAsigma  
  107.630    256      -16.1     -16.8       2.9516     0.0002     2.9437     0.0003    0.00787    0.00015 
  107.635    256      -16.2     -16.9       2.9459     0.0006     2.9366     0.0006    0.00927    0.00006 
  107.640    256      -16.0     -16.8       2.9372     0.0002     2.9276     0.0004    0.00967    0.00021 
  107.645    256      -16.2     -17.1       2.9280     0.0005     2.9198     0.0007    0.00820    0.00026 
  107.650    256      -16.1     -16.9       2.9265     0.0006     2.9224     0.0004    0.00407    0.00023 
  107.655    256      -16.1     -16.8       2.9310     0.0003     2.9275     0.0006    0.00350    0.00036 
  107.660    256      -16.4     -16.9       2.9348     0.0004     2.9295     0.0002    0.00537    0.00021 
  107.665    256      -16.1     -16.5       2.9348     0.0007     2.9277     0.0008    0.00713    0.00015 
  107.670    256      -16.1     -16.4       2.9370     0.0004     2.9293     0.0005    0.00767    0.00015 
  107.675    256      -16.4     -16.5       2.9416     0.0006     2.9344     0.0003    0.00717    0.00025 
  107.680    256      -16.2     -16.3       2.9440     0.0005     2.9376     0.0004    0.00643    0.00006 
  107.685    256      -16.2     -16.2       2.9408     0.0006     2.9354     0.0006    0.00547    0.00012 
  107.690    256      -16.2     -16.1       2.9364     0.0007     2.9314     0.0008    0.00503    0.00012 
  107.695    256      -16.1     -15.9       2.9388     0.0005     2.9326     0.0006    0.00620    0.00017 
  107.700    256      -16.0     -15.7       2.9454     0.0003     2.9396     0.0003    0.00577    0.00015 
  107.705    256      -16.0     -15.6       2.9504     0.0004     2.9450     0.0003    0.00543    0.00029 
  107.710    256      -16.2     -15.8       2.9518     0.0006     2.9472     0.0004    0.00463    0.00032 
  107.715    256      -16.1     -15.6       2.9526     0.0003     2.9474     0.0002    0.00520    0.00017 
  107.755    258      -16.2     -16.6       2.9588     0.0001     2.9472     0.0002    0.01160    0.00010 
  107.760    258      -16.2     -16.4       2.9586     0.0000     2.9474     0.0001    0.01120    0.00010 
  107.765    258      -16.1     -16.2       2.9560     0.0004     2.9455     0.0006    0.01053    0.00021 
  107.770    258      -16.2     -16.2       2.9488     0.0004     2.9390     0.0003    0.00980    0.00030 
  107.775    258      -16.4     -16.3       2.9402     0.0001     2.9311     0.0003    0.00903    0.00038 
  107.780    258      -16.5     -16.3       2.9381     0.0002     2.9292     0.0003    0.00883    0.00015 
  107.785    258      -16.1     -15.8       2.9411     0.0002     2.9324     0.0003    0.00870    0.00010 
  107.790    258      -16.2     -15.9       2.9442     0.0006     2.9366     0.0005    0.00760    0.00010 
  107.795    258      -16.3     -15.9       2.9465     0.0001     2.9413     0.0001    0.00520    0.00010 
  107.800    258      -16.2     -15.7       2.9490     0.0002     2.9457     0.0002    0.00330    0.00026 
  107.805    258      -16.1     -15.6       2.9513     0.0002     2.9480     0.0001    0.00330    0.00020 
  107.810    258      -16.2     -15.7       2.9503     0.0001     2.9451     0.0002    0.00523    0.00012 
  107.815    258      -15.9     -15.3       2.9438     0.0003     2.9363     0.0002    0.00750    0.00017 
  107.820    258      -16.1     -15.5       2.9345     0.0001     2.9270     0.0005    0.00750    0.00050 
  107.825    258      -16.0     -15.4       2.9316     0.0003     2.9254     0.0003    0.00620    0.00010 
  107.830    258      -16.0     -15.7       2.9375     0.0001     2.9302     0.0001    0.00730    0.00000 
  107.835    258      -16.0     -16.3       2.9434     0.0003     2.9344     0.0002    0.00900    0.00020 
  107.840    258      -16.1     -16.5       2.9440     0.0007     2.9345     0.0005    0.00953    0.00021 
  107.845    258      -16.2     -16.7       2.9414     0.0006     2.9334     0.0005    0.00800    0.00020 
  107.850    258      -15.9     -16.6       2.9420     0.0009     2.9342     0.0009    0.00787    0.00006 
  107.855    258      -16.1     -16.7       2.9478     0.0004     2.9382     0.0006    0.00963    0.00015 
  107.860    258      -16.3     -17.1       2.9529     0.0005     2.9415     0.0004    0.01133    0.00012 
  107.865    258      -16.1     -17.0       2.9536     0.0004     2.9423     0.0003    0.01127    0.00012 
  107.870    258      -16.2     -17.0       2.9494     0.0003     2.9404     0.0002    0.00903    0.00006 
  107.875    258      -16.1     -16.8       2.9381     0.0005     2.9325     0.0004    0.00563    0.00021 
  107.880    258      -16.2     -16.7       2.9246     0.0002     2.9216     0.0003    0.00300    0.00010 
  107.885    258      -16.3     -16.7       2.9131     0.0002     2.9107     0.0001    0.00240    0.00010 
  107.890    258      -16.2     -16.4       2.9151     0.0004     2.9106     0.0006    0.00457    0.00025 
  107.895    258      -16.2     -16.3       2.9273     0.0008     2.9230     0.0002    0.00433    0.00064 
  107.900    258      -16.4     -16.4       2.9406     0.0005     2.9359     0.0009    0.00470    0.00040 
  107.915    258      -16.0     -15.7       2.9573     0.0006     2.9533     0.0001    0.00397    0.00051 
  107.920    258      -16.2     -15.9       2.9545     0.0001     2.9494     0.0007    0.00510    0.00061 
  107.925    258      -16.1     -15.7       2.9456     0.0004     2.9386     0.0006    0.00700    0.00036 
  107.930    258      -16.2     -15.8       2.9331     0.0003     2.9254     0.0001    0.00767    0.00025 
  107.935    258      -15.8     -15.4       2.9264     0.0002     2.9183     0.0004    0.00803    0.00047 
  107.940    258      -16.0     -15.5       2.9287     0.0003     2.9212     0.0006    0.00743    0.00047 
  107.945    258      -15.9     -15.4       2.9335     0.0006     2.9266     0.0002    0.00690    0.00044 
  107.950    258      -16.0     -15.5       2.9366     0.0006     2.9289     0.0003    0.00773    0.00049 
  107.955    258      -16.0     -15.4       2.9381     0.0005     2.9288     0.0003    0.00930    0.00036 
  107.960    258      -16.0     -15.4       2.9392     0.0005     2.9281     0.0002    0.01103    0.00031 
  107.965    258      -16.0     -16.1       2.9402     0.0009     2.9283     0.0009    0.01183    0.00015 
  107.970    258      -16.0     -16.5       2.9434     0.0001     2.9321     0.0004    0.01133    0.00029 
  107.975    258      -16.0     -16.6       2.9449     0.0002     2.9351     0.0001    0.00980    0.00010 
  107.980    258      -16.0     -16.6       2.9437     0.0002     2.9355     0.0002    0.00820    0.00036 
  107.985    258      -16.0     -16.7       2.9420     0.0001     2.9335     0.0002    0.00857    0.00012 
  107.990    258      -16.1     -16.7       2.9398     0.0001     2.9296     0.0004    0.01013    0.00032 
  107.995    258      -16.0     -16.7       2.9356     0.0002     2.9246     0.0004    0.01103    0.00051 
  108.000    258      -16.1     -16.8       2.9316     0.0002     2.9207     0.0000    0.01093    0.00015 
  108.005    258      -16.3     -17.0       2.9316     0.0002     2.9216     0.0004    0.01003    0.00015 
  108.010    258      -16.1     -16.8       2.9322     0.0001     2.9262     0.0002    0.00607    0.00015 
  108.015    258      -16.1     -16.7       2.9285     0.0002     2.9234     0.0008    0.00503    0.00064 
  108.020    258      -16.3     -16.7       2.9298     0.0012     2.9116     0.0014    0.01813    0.00040 
  108.025    258      -16.3     -16.5       2.9322     0.0010     2.9107     0.0013    0.02153    0.00093 
  108.030    258      -16.1     -16.3       2.9400     0.0005     2.9354     0.0004    0.00463    0.00021 
  108.035    258      -16.2     -16.3       2.9540     0.0001     2.9471     0.0001    0.00683    0.00006 
  108.040    258      -16.2     -16.2       2.9604     0.0009     2.9492     0.0008    0.01127    0.00006 
  108.045    258      -16.1     -16.0       2.9592     0.0003     2.9480     0.0005    0.01117    0.00023 
  108.050    258      -16.1     -15.8       2.9517     0.0006     2.9414     0.0006    0.01023    0.00015 
  108.055    258      -16.0     -15.7       2.9427     0.0007     2.9327     0.0010    0.01000    0.00030 
  108.060    258      -16.2     -15.8       2.9357     0.0009     2.9257     0.0013    0.01000    0.00040 
  108.065    258      -16.2     -15.8       2.9345     0.0003     2.9242     0.0007    0.01030    0.00044 
  108.070    258      -15.9     -15.4       2.9375     0.0003     2.9267     0.0006    0.01077    0.00035 
  108.075    258      -16.1     -15.6       2.9432     0.0002     2.9324     0.0004    0.01083    0.00032 
  108.080    258      -16.0     -15.5       2.9497     0.0005     2.9396     0.0006    0.01010    0.00020 
  108.085    258      -16.0     -15.5       2.9550     0.0006     2.9463     0.0007    0.00867    0.00006 
  108.090    258      -16.1     -15.5       2.9578     0.0002     2.9510     0.0004    0.00683    0.00023 
  108.095    258      -15.9     -15.3       2.9584     0.0000     2.9520     0.0004    0.00643    0.00042 
  108.100    258      -15.9     -15.7       2.9557     0.0001     2.9488     0.0003    0.00687    0.00015 
  108.105    258      -16.2     -16.5       2.9487     0.0002     2.9418     0.0003    0.00697    0.00045 
  108.110    258      -15.8     -16.4       2.9428     0.0001     2.9357     0.0002    0.00710    0.00026 
  108.115    258      -16.1     -16.8       2.9446     0.0006     2.9362     0.0005    0.00847    0.00040 
  108.120    258      -16.1     -16.8       2.9493     0.0006     2.9408     0.0003    0.00853    0.00042 
  108.125    258      -16.2     -17.0       2.9484     0.0001     2.9405     0.0003    0.00783    0.00025 
  108.130    258      -16.0     -16.9       2.9427     0.0002     2.9357     0.0004    0.00707    0.00031 
  108.135    258      -16.3     -17.1       2.9369     0.0005     2.9308     0.0009    0.00610    0.00056 
  108.140    258      -16.0     -16.9       2.9362     0.0001     2.9282     0.0000    0.00797    0.00006 
  108.145    258      -16.2     -16.9       2.9367     0.0001     2.9276     0.0001    0.00907    0.00006 
  108.150    258      -16.2     -16.8       2.9378     0.0001     2.9289     0.0001    0.00887    0.00015 
  108.155    258      -16.3     -16.7       2.9379     0.0001     2.9294     0.0001    0.00847    0.00021 
  108.160    258      -16.2     -16.5       2.9370     0.0004     2.9282     0.0002    0.00873    0.00015 
  108.165    258      -16.1     -16.2       2.9390     0.0005     2.9290     0.0005    0.01003    0.00015 
  108.170    258      -16.3     -16.4       2.9439     0.0007     2.9335     0.0005    0.01047    0.00035 
  108.175    258      -16.3     -16.2       2.9527     0.0006     2.9423     0.0006    0.01033    0.00015 
  108.180    258      -16.0     -15.9       2.9613     0.0003     2.9524     0.0002    0.00890    0.00017 
  108.185    258      -16.0     -15.8       2.9663     0.0002     2.9582     0.0002    0.00807    0.00006 
  108.190    258      -16.1     -15.8       2.9664     0.0007     2.9567     0.0001    0.00970    0.00070 
  108.225    259      -16.3     -16.1       2.9495     0.0005     2.9386     0.0003    0.01087    0.00025 
  108.230    259      -16.4     -16.1       2.9476     0.0003     2.9369     0.0001    0.01063    0.00021 
  108.235    259      -16.3     -15.9       2.9506     0.0002     2.9396     0.0001    0.01100    0.00017 
  108.240    259      -16.4     -15.8       2.9537     0.0001     2.9415     0.0003    0.01220    0.00036 
  108.245    259      -16.3     -15.7       2.9552     0.0004     2.9417     0.0005    0.01357    0.00012 
  108.250    259      -16.3     -15.7       2.9558     0.0007     2.9415     0.0009    0.01433    0.00023 
  108.255    259      -16.5     -15.7       2.9559     0.0009     2.9426     0.0013    0.01333    0.00042 
  108.260    259      -16.2     -15.4       2.9555     0.0005     2.9436     0.0006    0.01197    0.00015 
  108.265    259      -16.2     -15.4       2.9544     0.0003     2.9430     0.0003    0.01133    0.00006 
  108.270    259      -16.3     -16.4       2.9519     0.0002     2.9402     0.0001    0.01170    0.00026 
  108.275    259      -16.3     -16.7       2.9470     0.0001     2.9347     0.0003    0.01230    0.00036 
  108.280    259      -16.2     -16.7       2.9394     0.0005     2.9268     0.0005    0.01263    0.00006 
  108.285    259      -16.2     -16.8       2.9342     0.0003     2.9215     0.0003    0.01263    0.00023 
  108.290    259      -16.2     -16.9       2.9360     0.0002     2.9250     0.0002    0.01107    0.00025 
  108.295    259      -16.6     -17.2       2.9448     0.0002     2.9359     0.0001    0.00897    0.00032 
  108.300    259      -16.4     -17.0       2.9551     0.0004     2.9469     0.0002    0.00820    0.00030 
  108.305    259      -16.5     -17.2       2.9623     0.0006     2.9543     0.0009    0.00803    0.00035 
  108.310    259      -16.4     -17.0       2.9649     0.0003     2.9571     0.0003    0.00787    0.00023 
  108.315    259      -16.4     -16.8       2.9632     0.0002     2.9553     0.0001    0.00793    0.00025 
  108.320    259      -16.2     -16.5       2.9610     0.0003     2.9523     0.0001    0.00873    0.00032 
  108.325    259      -16.5     -16.7       2.9556     0.0003     2.9460     0.0002    0.00957    0.00038 
  108.330    259      -16.4     -16.4       2.9465     0.0003     2.9366     0.0001    0.00997    0.00031 
  108.335    259      -16.2     -16.2       2.9387     0.0003     2.9284     0.0001    0.01030    0.00036 
  108.340    259      -16.2     -16.1       2.9372     0.0004     2.9257     0.0004    0.01147    0.00006 
  108.345    259      -16.3     -16.0       2.9412     0.0004     2.9289     0.0004    0.01237    0.00006 
  108.350    259      -16.4     -16.1       2.9505     0.0002     2.9378     0.0004    0.01267    0.00015 
  108.355    259      -16.4     -16.0       2.9577     0.0005     2.9453     0.0006    0.01247    0.00023 
